Item Category,Material Category,Cost Price,Credit,Total Sale,gender,age,visit_frequency,satisfaction_rating,Combined Category,Sale Count,Sale Cluster
Watch,Watches,75.0,189.74,189.74,Female,39.0,Regular,4.4,Watch - Watches,556,Average Selling
Watch,Watches,129.0,255.0,255.0,Male,18.0,Occasional,4.3,Watch - Watches,556,Average Selling
Watch,Watches,82.0,291.0,291.0,Female,63.0,Regular,3.7,Watch - Watches,556,Average Selling
Watch,Watches,100.0,203.04,203.04,Male,34.0,Regular,4.4,Watch - Watches,556,Average Selling
Watch,Watches,50,75.0,75.0,Male,39.0,Regular,4.2,Watch - Watches,556,Average Selling
Watch,Watches,55.0,106.0,106.0,Male,61.0,Regular,3.7,Watch - Watches,556,Average Selling
Watch,Watches,123.0,318.0,318.0,Male,41.0,Occasional,3.6,Watch - Watches,556,Average Selling
Watch,Watches,50,108.0,108.0,Male,26.0,Occasional,3.9,Watch - Watches,556,Average Selling
Watch,Watches,200.0,350.0,350.0,Female,66.0,Occasional,3.5,Watch - Watches,556,Average Selling
Watch,Watches,100.0,222.0,222.0,Others,60.0,Regular,4.4,Watch - Watches,556,Average Selling
Watch,Watches,126.0,230.0,230.0,Female,32.0,Occasional,4.2,Watch - Watches,556,Average Selling
Watch,Watches,69.0,127.2,127.2,Others,54.0,Regular,3.8,Watch - Watches,556,Average Selling
Watch,Watches,50,50.0,50.0,Female,36.0,Regular,3.9,Watch - Watches,556,Average Selling
Watch,Watches,50,212.0,212.0,Male,18.0,Occasional,4.3,Watch - Watches,556,Average Selling
Watch,Watches,99.0,201.4,201.4,Female,46.0,Regular,4.0,Watch - Watches,556,Average Selling
Watch,Watches,142.0,120.0,120.0,Female,58.0,Regular,3.9,Watch - Watches,556,Average Selling
Watch,Watches,100.0,180.0,180.0,Male,28.0,Regular,4.7,Watch - Watches,556,Average Selling
Watch,Watches,135.0,250.0,250.0,Male,65.0,Occasional,4.2,Watch - Watches,556,Average Selling
Watch,Watches,140.0,50.0,50.0,Others,43.0,Regular,4.9,Watch - Watches,556,Average Selling
Watch,Watches,50,115.0,115.0,Male,70.0,Regular,3.5,Watch - Watches,556,Average Selling
Watch,Watches,50,199.99,199.99,Male,36.0,Rare,3.6,Watch - Watches,556,Average Selling
Watch,Watches,90.0,200.0,200.0,Male,42.0,Regular,4.2,Watch - Watches,556,Average Selling
Watch,Watches,59.0,132.5,132.5,Male,38.0,Regular,4.8,Watch - Watches,556,Average Selling
Watch,Watches,79.99,180.2,180.2,Male,31.0,Occasional,4.3,Watch - Watches,556,Average Selling
Watch,Watches,200.0,374.9,374.9,Others,26.0,Regular,4.5,Watch - Watches,556,Average Selling
Watch,Watches,89.99,175.0,175.0,Female,59.0,Occasional,4.1,Watch - Watches,556,Average Selling
Watch,Watches,80.0,212.0,212.0,Male,45.0,Regular,4.0,Watch - Watches,556,Average Selling
Watch,Watches,40.0,116.0,116.0,Male,43.0,Regular,4.2,Watch - Watches,556,Average Selling
Watch,Watches,178.0,400.0,400.0,Female,63.0,Regular,3.5,Watch - Watches,556,Average Selling
Watch,Watches,95.0,160.0,160.0,Male,31.0,Regular,3.4,Watch - Watches,556,Average Selling
Watch,Watches,100.0,212.0,212.0,Male,29.0,Occasional,4.4,Watch - Watches,556,Average Selling
Watch,Watches,50,268.0,268.0,Male,49.0,Occasional,4.5,Watch - Watches,556,Average Selling
Watch,Watches,150.0,318.0,318.0,Male,49.0,Regular,4.7,Watch - Watches,556,Average Selling
Watch,Watches,180.0,243.8,243.8,Male,18.0,Regular,4.7,Watch - Watches,556,Average Selling
Watch,Watches,69.0,180.18,180.18,Male,19.0,Regular,4.3,Watch - Watches,556,Average Selling
Watch,Watches,300.0,550.0,550.0,Female,39.0,Rare,4.9,Watch - Watches,556,Average Selling
Watch,Watches,127.5,265.0,265.0,Others,63.0,Regular,3.6,Watch - Watches,556,Average Selling
Watch,Watches,141.0,350.0,350.0,Male,31.0,Regular,4.4,Watch - Watches,556,Average Selling
Watch,Watches,41.0,115.5,115.5,Female,32.0,Occasional,3.5,Watch - Watches,556,Average Selling
Watch,Watches,388.0,848.0,848.0,Female,41.0,Regular,4.7,Watch - Watches,556,Average Selling
Watch,Watches,70.0,189.21,189.21,Male,36.0,Regular,3.7,Watch - Watches,556,Average Selling
Watch,Watches,60.0,188.68,188.68,Female,63.0,Occasional,3.4,Watch - Watches,556,Average Selling
Watch,Watches,65.0,157.94,157.94,Male,62.0,Regular,5.0,Watch - Watches,556,Average Selling
Watch,Watches,75.0,179.14,179.14,Male,53.0,Regular,4.6,Watch - Watches,556,Average Selling
Watch,Watches,200.0,400.34,400.34,Female,18.0,Rare,4.8,Watch - Watches,556,Average Selling
Watch,Watches,172.5,395.5,395.5,Female,31.0,Occasional,4.5,Watch - Watches,556,Average Selling
Watch,Watches,150.0,340.0,340.0,Female,65.0,Occasional,3.5,Watch - Watches,556,Average Selling
Watch,Watches,142.5,470.0,470.0,Male,41.0,Occasional,4.1,Watch - Watches,556,Average Selling
Watch,Watches,100.0,350.0,350.0,Male,21.0,Occasional,4.4,Watch - Watches,556,Average Selling
Watch,Watches,80.0,285.0,285.0,Female,35.0,Regular,4.7,Watch - Watches,556,Average Selling
Watch,Watches,55.0,156.0,156.0,Others,51.0,Regular,4.8,Watch - Watches,556,Average Selling
Watch,Watches,40.0,153.0,153.0,Male,66.0,Occasional,3.5,Watch - Watches,556,Average Selling
Watch,Watches,40.0,185.0,185.0,Female,57.0,Regular,3.6,Watch - Watches,556,Average Selling
Watch,Watches,200.0,400.0,400.0,Female,60.0,Occasional,3.4,Watch - Watches,556,Average Selling
Watch,Watches,100.0,180.2,180.2,Female,55.0,Regular,4.3,Watch - Watches,556,Average Selling
Watch,Watches,172.0,290.0,290.0,Male,54.0,Regular,4.3,Watch - Watches,556,Average Selling
Watch,Watches,200.0,371.0,371.0,Male,47.0,Regular,3.6,Watch - Watches,556,Average Selling
Watch,Watches,165.0,381.6,381.6,Female,42.0,Occasional,4.6,Watch - Watches,556,Average Selling
Watch,Watches,120.0,200.0,200.0,Male,35.0,Occasional,3.3,Watch - Watches,556,Average Selling
Watch,Watches,69.0,136.0,136.0,Female,48.0,Regular,4.9,Watch - Watches,556,Average Selling
Watch,Watches,148.0,265.0,265.0,Male,57.0,Regular,4.1,Watch - Watches,556,Average Selling
Watch,Watches,256.0,583.0,583.0,Female,67.0,Regular,3.6,Watch - Watches,556,Average Selling
Watch,Watches,148.5,295.74,295.74,Male,68.0,Rare,4.4,Watch - Watches,556,Average Selling
Watch,Watches,165.0,307.39,307.39,Others,30.0,Regular,4.7,Watch - Watches,556,Average Selling
Watch,Watches,172.5,397.5,397.5,Others,49.0,Regular,3.7,Watch - Watches,556,Average Selling
Watch,Watches,148.0,254.4,254.4,Female,66.0,Rare,4.7,Watch - Watches,556,Average Selling
Watch,Watches,150.0,350.0,350.0,Male,35.0,Regular,3.5,Watch - Watches,556,Average Selling
Watch,Watches,60.0,136.0,136.0,Male,50.0,Regular,3.8,Watch - Watches,556,Average Selling
Watch,Watches,70.0,137.8,137.8,Male,26.0,Occasional,3.9,Watch - Watches,556,Average Selling
Watch,Watches,69.0,159.0,159.0,Male,68.0,Occasional,4.4,Watch - Watches,556,Average Selling
Watch,Watches,150.0,318.0,318.0,Female,49.0,Regular,5.0,Watch - Watches,556,Average Selling
Watch,Watches,40.0,132.5,132.5,Male,43.0,Regular,4.1,Watch - Watches,556,Average Selling
Watch,Watches,130.0,285.0,285.0,Female,27.0,Rare,3.4,Watch - Watches,556,Average Selling
Watch,Watches,150.0,280.9,280.9,Female,34.0,Regular,4.5,Watch - Watches,556,Average Selling
Watch,Watches,120.0,230.0,230.0,Female,43.0,Rare,4.8,Watch - Watches,556,Average Selling
Watch,Watches,100.0,200.0,200.0,Female,60.0,Regular,4.0,Watch - Watches,556,Average Selling
Watch,Watches,61.0,117.0,117.0,Male,60.0,Occasional,3.7,Watch - Watches,556,Average Selling
Watch,Watches,60.0,107.0,107.0,Female,61.0,Regular,4.9,Watch - Watches,556,Average Selling
Watch,Watches,300.0,500.0,500.0,Male,24.0,Occasional,4.4,Watch - Watches,556,Average Selling
Watch,Watches,145.0,305.0,305.0,Others,20.0,Occasional,4.2,Watch - Watches,556,Average Selling
Watch,Watches,60.0,106.0,106.0,Male,58.0,Occasional,4.8,Watch - Watches,556,Average Selling
Watch,Watches,100.0,185.0,185.0,Others,54.0,Regular,4.4,Watch - Watches,556,Average Selling
Watch,Watches,148.5,371.0,371.0,Female,33.0,Regular,4.1,Watch - Watches,556,Average Selling
Watch,Watches,100.0,200.0,200.0,Others,23.0,Occasional,4.2,Watch - Watches,556,Average Selling
Watch,Watches,80.0,171.0,171.0,Female,29.0,Occasional,4.0,Watch - Watches,556,Average Selling
Watch,Watches,100.0,306.34,306.34,Male,20.0,Regular,3.3,Watch - Watches,556,Average Selling
Watch,Watches,118.5,318.0,318.0,Female,37.0,Occasional,3.9,Watch - Watches,556,Average Selling
Watch,Watches,350.0,942.34,942.34,Male,36.0,Regular,4.0,Watch - Watches,556,Average Selling
Watch,Watches,178.0,500.0,500.0,Female,31.0,Occasional,4.0,Watch - Watches,556,Average Selling
Watch,Watches,50.0,106.0,106.0,Male,67.0,Occasional,5.0,Watch - Watches,556,Average Selling
Watch,Watches,260.0,445.2,445.2,Female,18.0,Regular,4.5,Watch - Watches,556,Average Selling
Watch,Watches,50.0,84.8,84.8,Male,45.0,Rare,4.1,Watch - Watches,556,Average Selling
Watch,Watches,50.0,300.0,300.0,Female,69.0,Occasional,4.6,Watch - Watches,556,Average Selling
Watch,Watches,100.0,256.5,256.5,Female,50.0,Regular,3.4,Watch - Watches,556,Average Selling
Watch,Watches,165.0,300.0,300.0,Male,60.0,Regular,3.4,Watch - Watches,556,Average Selling
Watch,Watches,45.0,100.0,100.0,Female,23.0,Rare,3.8,Watch - Watches,556,Average Selling
Watch,Watches,165.0,477.0,477.0,Male,68.0,Occasional,4.3,Watch - Watches,556,Average Selling
Watch,Watches,49.0,110.0,110.0,Male,50.0,Occasional,4.6,Watch - Watches,556,Average Selling
Watch,Watches,69.0,137.8,137.8,Male,64.0,Regular,3.8,Watch - Watches,556,Average Selling
Watch,Watches,118.0,275.6,275.6,Male,33.0,Regular,4.8,Watch - Watches,556,Average Selling
Watch,Watches,70.0,317.99,317.99,Female,67.0,Regular,3.7,Watch - Watches,556,Average Selling
Watch,Watches,112.5,296.0,296.0,Female,36.0,Regular,3.7,Watch - Watches,556,Average Selling
Watch,Watches,100.0,238.5,238.5,Male,18.0,Occasional,4.6,Watch - Watches,556,Average Selling
Watch,Watches,50,50.0,50.0,Male,59.0,Occasional,4.6,Watch - Watches,556,Average Selling
Watch,Watches,148.0,250.0,250.0,Male,66.0,Rare,4.9,Watch - Watches,556,Average Selling
Watch,Watches,50.0,280.9,280.9,Others,37.0,Regular,3.4,Watch - Watches,556,Average Selling
Watch,Watches,30.0,106.0,106.0,Male,22.0,Regular,3.8,Watch - Watches,556,Average Selling
Watch,Watches,130.0,263.94,263.94,Male,21.0,Regular,4.8,Watch - Watches,556,Average Selling
Watch,Watches,70.0,201.39,201.39,Others,47.0,Rare,4.0,Watch - Watches,556,Average Selling
Watch,Watches,173.0,295.74,295.74,Male,40.0,Regular,4.7,Watch - Watches,556,Average Selling
Watch,Watches,71.0,168.0,168.0,Others,55.0,Occasional,4.2,Watch - Watches,556,Average Selling
Watch,Watches,180.0,260.0,260.0,Female,58.0,Regular,3.8,Watch - Watches,556,Average Selling
Watch,Watches,100.0,230.0,230.0,Female,48.0,Occasional,4.9,Watch - Watches,556,Average Selling
Watch,Watches,49.5,130.0,130.0,Female,22.0,Rare,3.5,Watch - Watches,556,Average Selling
Watch,Watches,39.0,65.03,65.03,Male,22.0,Occasional,3.4,Watch - Watches,556,Average Selling
Watch,Watches,59.0,189.74,189.74,Others,65.0,Regular,3.5,Watch - Watches,556,Average Selling
Watch,Watches,195.0,325.0,325.0,Female,27.0,Regular,4.9,Watch - Watches,556,Average Selling
Watch,Watches,40.0,137.1,137.1,Male,20.0,Occasional,4.2,Watch - Watches,556,Average Selling
Watch,Watches,80.0,190.8,190.8,Male,27.0,Occasional,4.8,Watch - Watches,556,Average Selling
Watch,Watches,89.0,212.0,212.0,Female,29.0,Occasional,4.2,Watch - Watches,556,Average Selling
Watch,Watches,40.0,140.0,140.0,Male,56.0,Occasional,4.3,Watch - Watches,556,Average Selling
Watch,Watches,40.0,130.0,130.0,Female,36.0,Regular,3.5,Watch - Watches,556,Average Selling
Watch,Watches,99.0,212.0,212.0,Female,47.0,Regular,3.6,Watch - Watches,556,Average Selling
Watch,Watches,135.0,50.0,50.0,Male,32.0,Regular,4.0,Watch - Watches,556,Average Selling
Watch,Watches,70.0,127.2,127.2,Male,46.0,Occasional,4.8,Watch - Watches,556,Average Selling
Watch,Watches,30.0,90.0,90.0,Male,70.0,Regular,4.4,Watch - Watches,556,Average Selling
Watch,Watches,50,258.0,258.0,Female,22.0,Regular,4.2,Watch - Watches,556,Average Selling
Watch,Watches,100.0,100.0,100.0,Male,25.0,Regular,4.3,Watch - Watches,556,Average Selling
Watch,Watches,70.0,212.0,212.0,Female,37.0,Regular,4.5,Watch - Watches,556,Average Selling
Watch,Watches,90.0,190.0,190.0,Male,19.0,Occasional,4.7,Watch - Watches,556,Average Selling
Watch,Watches,50,220.0,220.0,Female,54.0,Occasional,4.3,Watch - Watches,556,Average Selling
Watch,Watches,40.0,180.0,180.0,Female,54.0,Occasional,4.3,Watch - Watches,556,Average Selling
Watch,Watches,78.0,50.0,50.0,Male,36.0,Occasional,3.4,Watch - Watches,556,Average Selling
Watch,Watches,120.0,233.2,233.2,Female,37.0,Regular,3.8,Watch - Watches,556,Average Selling
Watch,Watches,50,352.8,352.8,Male,42.0,Regular,4.3,Watch - Watches,556,Average Selling
Watch,Watches,50,150.0,150.0,Male,20.0,Regular,4.3,Watch - Watches,556,Average Selling
Watch,Watches,100.0,302.1,302.1,Female,23.0,Regular,3.9,Watch - Watches,556,Average Selling
Watch,Watches,70.0,263.94,263.94,Male,48.0,Occasional,4.3,Watch - Watches,556,Average Selling
Watch,Watches,49.0,90.1,90.1,Male,57.0,Regular,4.1,Watch - Watches,556,Average Selling
Watch,Watches,65.0,136.74,136.74,Female,60.0,Rare,4.9,Watch - Watches,556,Average Selling
Watch,Watches,60.0,106.0,106.0,Male,44.0,Regular,4.8,Watch - Watches,556,Average Selling
Watch,Watches,150.0,168.54,168.54,Male,23.0,Rare,3.4,Watch - Watches,556,Average Selling
Watch,Watches,12.0,106.0,106.0,Male,60.0,Regular,4.9,Watch - Watches,556,Average Selling
Watch,Watches,100.0,195.1,195.1,Female,45.0,Regular,3.3,Watch - Watches,556,Average Selling
Watch,Watches,39.0,127.2,127.2,Others,29.0,Regular,4.0,Watch - Watches,556,Average Selling
Watch,Watches,175.0,371.0,371.0,Male,49.0,Regular,3.8,Watch - Watches,556,Average Selling
Watch,Watches,50.0,159.0,159.0,Others,42.0,Regular,3.6,Watch - Watches,556,Average Selling
Watch,Watches,100.0,212.0,212.0,Female,68.0,Regular,4.8,Watch - Watches,556,Average Selling
Watch,Watches,132.0,280.9,280.9,Male,50.0,Occasional,4.5,Watch - Watches,556,Average Selling
Watch,Watches,89.0,169.6,169.6,Female,67.0,Occasional,4.8,Watch - Watches,556,Average Selling
Watch,Watches,40.0,106.0,106.0,Female,28.0,Occasional,3.8,Watch - Watches,556,Average Selling
Watch,Watches,89.0,200.0,200.0,Male,35.0,Occasional,4.0,Watch - Watches,556,Average Selling
Watch,Watches,150.0,225.0,225.0,Male,48.0,Regular,3.6,Watch - Watches,556,Average Selling
Watch,Watches,40.0,159.0,159.0,Male,57.0,Occasional,4.1,Watch - Watches,556,Average Selling
Watch,Watches,100.0,199.99,199.99,Male,25.0,Regular,3.9,Watch - Watches,556,Average Selling
Watch,Watches,119.0,275.0,275.0,Male,40.0,Rare,4.1,Watch - Watches,556,Average Selling
Watch,Watches,80.0,200.0,200.0,Female,50.0,Regular,3.6,Watch - Watches,556,Average Selling
Watch,Watches,180.0,424.0,424.0,Female,70.0,Regular,3.4,Watch - Watches,556,Average Selling
Watch,Watches,100.0,225.0,225.0,Male,33.0,Regular,4.0,Watch - Watches,556,Average Selling
Watch,Watches,60.0,143.0,143.0,Female,53.0,Regular,3.5,Watch - Watches,556,Average Selling
Watch,Watches,20.0,75.0,75.0,Male,53.0,Rare,3.5,Watch - Watches,556,Average Selling
Watch,Watches,79.0,174.9,174.9,Others,56.0,Regular,4.7,Watch - Watches,556,Average Selling
Watch,Watches,100.0,212.0,212.0,Male,43.0,Regular,4.4,Watch - Watches,556,Average Selling
Watch,Watches,90.0,190.8,190.8,Male,21.0,Occasional,4.3,Watch - Watches,556,Average Selling
Watch,Watches,178.0,289.99,289.99,Male,65.0,Occasional,4.9,Watch - Watches,556,Average Selling
Watch,Watches,60.0,85.0,85.0,Female,33.0,Regular,4.6,Watch - Watches,556,Average Selling
Watch,Watches,60.0,150.0,150.0,Female,32.0,Regular,3.8,Watch - Watches,556,Average Selling
Watch,Watches,208.0,401.74,401.74,Others,31.0,Occasional,3.6,Watch - Watches,556,Average Selling
Watch,Watches,100.0,212.0,212.0,Female,51.0,Occasional,4.4,Watch - Watches,556,Average Selling
Watch,Watches,179.0,360.0,360.0,Male,48.0,Regular,4.2,Watch - Watches,556,Average Selling
Watch,Watches,40.0,106.0,106.0,Male,19.0,Regular,4.0,Watch - Watches,556,Average Selling
Watch,Watches,40.0,150.0,150.0,Male,41.0,Regular,3.7,Watch - Watches,556,Average Selling
Watch,Watches,100.0,212.0,212.0,Female,67.0,Regular,3.6,Watch - Watches,556,Average Selling
Watch,Watches,100.0,212.0,212.0,Female,60.0,Regular,4.8,Watch - Watches,556,Average Selling
Watch,Watches,180.0,412.32,412.32,Male,52.0,Regular,4.1,Watch - Watches,556,Average Selling
Watch,Watches,95.0,212.0,212.0,Male,18.0,Regular,4.3,Watch - Watches,556,Average Selling
Watch,Watches,210.0,330.0,330.0,Male,22.0,Regular,4.6,Watch - Watches,556,Average Selling
Watch,Watches,80.0,159.0,159.0,Female,58.0,Occasional,5.0,Watch - Watches,556,Average Selling
Watch,Watches,50,148.4,148.4,Male,60.0,Regular,3.9,Watch - Watches,556,Average Selling
Watch,Watches,200.0,350.0,350.0,Male,29.0,Regular,4.1,Watch - Watches,556,Average Selling
Watch,Watches,40.0,150.0,150.0,Male,45.0,Regular,3.6,Watch - Watches,556,Average Selling
Watch,Watches,100.0,200.34,200.34,Male,70.0,Regular,4.6,Watch - Watches,556,Average Selling
Watch,Watches,45.0,238.5,238.5,Others,18.0,Regular,4.7,Watch - Watches,556,Average Selling
Watch,Watches,79.0,132.5,132.5,Others,68.0,Regular,4.7,Watch - Watches,556,Average Selling
Watch,Watches,200.0,397.5,397.5,Female,54.0,Occasional,4.0,Watch - Watches,556,Average Selling
Watch,Watches,87.5,175.0,175.0,Male,38.0,Regular,4.1,Watch - Watches,556,Average Selling
Watch,Watches,120.0,254.38,254.38,Female,22.0,Occasional,4.5,Watch - Watches,556,Average Selling
Watch,Watches,100.0,200.34,200.34,Male,26.0,Regular,4.3,Watch - Watches,556,Average Selling
Watch,Watches,80.0,212.0,212.0,Male,47.0,Regular,3.3,Watch - Watches,556,Average Selling
Watch,Watches,160.0,318.0,318.0,Female,68.0,Regular,4.9,Watch - Watches,556,Average Selling
Watch,Watches,60.0,243.8,243.8,Male,52.0,Regular,3.9,Watch - Watches,556,Average Selling
Watch,Watches,60.0,296.8,296.8,Male,42.0,Occasional,3.9,Watch - Watches,556,Average Selling
Watch,Watches,60.0,200.0,200.0,Others,46.0,Regular,4.4,Watch - Watches,556,Average Selling
Watch,Watches,150.0,350.0,350.0,Male,20.0,Occasional,4.2,Watch - Watches,556,Average Selling
Watch,Watches,50.0,130.0,130.0,Others,20.0,Occasional,4.1,Watch - Watches,556,Average Selling
Watch,Watches,328.5,900.0,900.0,Others,30.0,Occasional,3.9,Watch - Watches,556,Average Selling
Watch,Watches,59.0,145.0,145.0,Female,63.0,Regular,4.2,Watch - Watches,556,Average Selling
Watch,Watches,180.0,265.0,265.0,Male,41.0,Occasional,4.4,Watch - Watches,556,Average Selling
Watch,Watches,65.0,135.0,135.0,Female,22.0,Regular,4.3,Watch - Watches,556,Average Selling
Watch,Watches,50.0,80.0,80.0,Male,62.0,Regular,3.9,Watch - Watches,556,Average Selling
Watch,Watches,50.0,100.0,100.0,Female,35.0,Regular,3.8,Watch - Watches,556,Average Selling
Watch,Watches,40.0,132.5,132.5,Male,40.0,Occasional,4.1,Watch - Watches,556,Average Selling
Watch,Watches,150.0,290.0,290.0,Male,29.0,Regular,3.5,Watch - Watches,556,Average Selling
Watch,Watches,189.0,385.0,385.0,Male,28.0,Regular,3.6,Watch - Watches,556,Average Selling
Watch,Watches,60.0,210.0,210.0,Female,33.0,Regular,4.3,Watch - Watches,556,Average Selling
Watch,Watches,60.0,185.0,185.0,Female,44.0,Occasional,4.6,Watch - Watches,556,Average Selling
Watch,Watches,172.0,672.0,672.0,Female,58.0,Occasional,3.8,Watch - Watches,556,Average Selling
Watch,Watches,92.0,215.0,215.0,Male,61.0,Regular,5.0,Watch - Watches,556,Average Selling
Watch,Watches,40.0,99.0,99.0,Female,37.0,Occasional,4.7,Watch - Watches,556,Average Selling
Watch,Watches,173.0,325.0,325.0,Male,29.0,Rare,3.6,Watch - Watches,556,Average Selling
Watch,Watches,50.0,128.6,128.6,Others,45.0,Occasional,3.9,Watch - Watches,556,Average Selling
Watch,Watches,50.0,190.8,190.8,Female,69.0,Regular,3.8,Watch - Watches,556,Average Selling
Watch,Watches,120.0,190.8,190.8,Female,36.0,Regular,4.9,Watch - Watches,556,Average Selling
Watch,Watches,45.0,110.0,110.0,Male,29.0,Regular,4.9,Watch - Watches,556,Average Selling
Watch,Watches,60.0,200.0,200.0,Female,56.0,Regular,3.9,Watch - Watches,556,Average Selling
Watch,Watches,24.0,147.5,147.5,Female,70.0,Occasional,3.7,Watch - Watches,556,Average Selling
Watch,Watches,85.0,250.0,250.0,Male,50.0,Occasional,4.4,Watch - Watches,556,Average Selling
Watch,Watches,70.0,195.0,195.0,Male,46.0,Regular,3.7,Watch - Watches,556,Average Selling
Watch,Watches,149.0,300.0,300.0,Female,69.0,Regular,4.2,Watch - Watches,556,Average Selling
Watch,Watches,190.0,357.7,357.7,Male,66.0,Occasional,4.2,Watch - Watches,556,Average Selling
Watch,Watches,30.0,95.4,95.4,Female,30.0,Regular,4.9,Watch - Watches,556,Average Selling
Watch,Watches,165.0,371.0,371.0,Male,52.0,Rare,3.6,Watch - Watches,556,Average Selling
Watch,Watches,50,80.0,80.0,Male,64.0,Occasional,4.9,Watch - Watches,556,Average Selling
Watch,Watches,40.0,159.0,159.0,Male,65.0,Occasional,4.8,Watch - Watches,556,Average Selling
Watch,Watches,75.0,159.0,159.0,Female,45.0,Rare,4.3,Watch - Watches,556,Average Selling
Watch,Watches,60.0,125.0,125.0,Male,23.0,Occasional,3.5,Watch - Watches,556,Average Selling
Watch,Watches,40.0,143.1,143.1,Others,57.0,Occasional,4.9,Watch - Watches,556,Average Selling
Watch,Watches,129.0,408.1,408.1,Male,40.0,Regular,4.4,Watch - Watches,556,Average Selling
