Date,Description,Item Category,Material Category,Cost Price,Cash,Credit,Total Sale,gender,age,visit_frequency,satisfaction_rating
"Monday, August 19, 2019",repiar,Custom Repairs,Generic,,,26.5,26.5,Male,41.0,Regular,4.9
"Monday, August 19, 2019",Wilfredo lopez 10k gold fronts,Custom Fronts,Custom,114,122,,122,Male,28.0,Regular,3.7
"Monday, August 19, 2019",FJ band,Ring,FJ,8,,80,80,Male,51.0,Regular,4.6
"Tuesday, August 20, 2019",st st chain and charm,Chain and Charm,FJ,7,,120,120,Others,53.0,Rare,4.2
"Tuesday, August 20, 2019",earring,Earring,FJ,7,,90,90,Female,45.0,Occasional,4.4
"Tuesday, August 20, 2019",tungstung band,Ring,FJ,10,,91.04,91.04,Male,20.0,Occasional,3.7
"Tuesday, August 20, 2019",st st bracelet,Bracelet,FJ,8,60,,60,Male,32.0,Occasional,3.5
"Tuesday, August 20, 2019",10k gold hoops,Hoops,10k Gold,167,270,,270,Male,46.0,Occasional,3.9
"Tuesday, August 20, 2019",Silver chain,Chain,Silver,12,,,0,Male,47.0,Regular,4.3
"Tuesday, August 20, 2019",FJR tennis chain,Chain,FJR,20,,233.2,233.2,Others,37.0,Regular,3.7
"Wednesday, August 21, 2019",FJ watch pick up,Watch,FJ,,,149,149,Male,46.0,Occasional,5.0
"Wednesday, August 21, 2019",repiar,Custom Repairs,Custom,,,5,5,Others,62.0,Regular,3.4
"Wednesday, August 21, 2019",10k gold chain and charm,Chain and Charm,10k Gold,77.5,,201.4,201.4,Male,39.0,Occasional,3.4
"Wednesday, August 21, 2019",FJ cross only,Charm,FJ,7,50,,50,Male,38.0,Occasional,3.9
"Thursday, August 22, 2019",gold chain and charm,Chain and Charm,10k Gold,190,418,,418,Female,31.0,Regular,4.4
"Thursday, August 22, 2019",silver chain and charm,Chain and Charm,Silver,12,,90.1,90.1,Female,62.0,Rare,3.8
"Thursday, August 22, 2019",cuban fj chain,Chain,FJR,80,300,,300,Female,34.0,Regular,4.0
"Friday, August 23, 2019",silver ancklet,Anklet,Silver,10,,56,56,Male,39.0,Regular,3.6
"Friday, August 23, 2019",FJ watch,Watch,FJ,5,,55.3,55.3,Male,31.0,Regular,3.9
"Friday, August 23, 2019",repiar,Custom Repairs,Generic,,10,,10,Others,58.0,Regular,4.1
"Friday, August 23, 2019",teeth pick up,Custom Fronts,Custom,,100,,100,Male,18.0,Occasional,4.5
"Friday, August 23, 2019",tennis chain and charm,Chain and Charm,FJR,50,,212,212,Male,54.0,Regular,4.7
"Friday, August 23, 2019",silver chain,Chain,Silver,12,,42.4,42.4,Male,39.0,Occasional,4.9
"Saturday, August 24, 2019",silver chain only,Chain,Silver,12,,60,60,Male,69.0,Regular,4.7
"Saturday, August 24, 2019",silver earring,Earring,Silver,8,,68.9,68.9,Female,26.0,Regular,3.6
"Saturday, August 24, 2019",silver earring,Earring,Silver,3,,25,25,Female,61.0,Regular,4.4
"Saturday, August 24, 2019",tennis chain,Chain,FJR,20,,159.44,159.44,Others,32.0,Occasional,4.9
"Saturday, August 24, 2019",repiar,Custom Repairs,Generic,,20,,20,Female,66.0,Occasional,3.5
"Saturday, August 24, 2019",silver chain only,Chain,Silver,16,75,,75,Male,33.0,Occasional,4.5
"Saturday, August 24, 2019",10k gold chain on layaway,Chain,10k Gold,115,,100,100,Female,42.0,Regular,3.5
"Sunday, August 25, 2019",silver chain,Chain,Silver,15,70,,70,Female,20.0,Regular,3.6
"Sunday, August 25, 2019",10k gold charm,Charm,10k Gold,,,225,225,Male,60.0,Occasional,3.5
"Sunday, August 25, 2019",gold over silver chain,Chain,Silver,12,,95.4,95.4,Male,49.0,Rare,4.3
"Monday, August 26, 2019",repiar,Custom Repairs,Generic,,,20,20,Female,45.0,Occasional,3.3
"Monday, August 26, 2019",FJ chain,Chain,FJ,5,20,,20,Others,48.0,Regular,4.8
"Monday, August 26, 2019",FJ watch,Watch,FJ,20,100,,100,Female,47.0,Regular,3.7
"Tuesday, August 27, 2019",Fj chain and carm,Chain and Charm,FJ,7,,80,80,Female,26.0,Rare,4.7
"Tuesday, August 27, 2019",Fj ring,Ring,FJ,5,,47.2,47.2,Female,19.0,Regular,4.9
"Tuesday, August 27, 2019",repiar,Custom Repairs,Generic,,,10.6,10.6,Male,22.0,Regular,4.4
"Tuesday, August 27, 2019",repiar,Custom Repairs,Generic,,25,,25,Male,68.0,Occasional,3.5
"Wednesday, August 28, 2019",invicta watch,Watch,Branded,100,200,,200,Male,63.0,Occasional,3.3
"Thursday, August 29, 2019",repiar,Custom Repairs,Generic,,20,,20,Female,25.0,Regular,3.7
"Friday, August 30, 2019",silver stud,Earring,Silver,10,,68.9,68.9,Male,35.0,Regular,4.3
"Friday, August 30, 2019",slver ring,Ring,Silver,18,,95.4,95.4,Female,40.0,Occasional,3.8
"Friday, August 30, 2019",10k gold charm,Charm,10k Gold,27.5,,68.9,68.9,Male,40.0,Occasional,3.8
"Friday, August 30, 2019",lay away dowm,Watch,Branded,,20,,20,Female,31.0,Occasional,4.1
"Friday, August 30, 2019",tennis chain and charm,Chain and Charm,FJR,50,200,,200,Male,30.0,Occasional,4.3
"Friday, August 30, 2019",repiar,Custom Repairs,Generic,,50,,50,Male,55.0,Occasional,4.0
"Saturday, August 31, 2019",tennis chain x3,Chain,FJR,60,,540,540,Male,32.0,Regular,4.5
"Saturday, August 31, 2019",tennis bracelet x2,Bracelet,FJR,20,,160,160,Male,67.0,Occasional,4.3
"Saturday, August 31, 2019",fJ watch,Watch,FJ,8,,90.1,90.1,Female,40.0,Regular,3.8
"Saturday, August 31, 2019",10k gold chain and charm,Chain and Charm,10k Gold,140,,300,300,Male,62.0,Regular,3.8
"Saturday, August 31, 2019",10k gold chain,Chain,10k Gold,90,,200.34,200.34,Female,55.0,Regular,4.5
"Saturday, August 31, 2019",14k stud,Earring,14K Gold,7,,50,50,Male,21.0,Occasional,3.5
"Saturday, August 31, 2019",silver /diamond stud,Earring,Silver and Diamond,9,,80,80,Male,66.0,Regular,4.1
"Saturday, August 31, 2019",10k gold stud,Earring,10k Gold,25,,66.1,66.1,Male,38.0,Regular,4.9
"Saturday, August 31, 2019",st st ring,Ring,FJ,5,,47.9,47.9,Female,60.0,Rare,4.8
"Saturday, August 31, 2019",10k gold chain,Chain,10k Gold,75,,180,180,Male,30.0,Occasional,4.4
"Saturday, August 31, 2019",st st chain only,Chain,FJ,8,60,,60,Male,62.0,Regular,3.5
"Saturday, August 31, 2019",tennis chain,Chain,FJR,20,,82,82,Female,26.0,Regular,4.0
"Saturday, August 31, 2019",silver stud,Earring,Silver,10,100,,100,Male,51.0,Occasional,4.8
"Saturday, August 31, 2019",FJR tennis chain,Chain,FJR,20,85,,85,Male,19.0,Occasional,4.9
"Saturday, August 31, 2019",Repiars,Custom Repairs,Custom,0,22,,22,Others,36.0,Regular,4.8
"Saturday, August 31, 2019",Tennis chain,Chain,FJR,20,,84.8,84.8,Male,56.0,Regular,4.5
"Sunday, September 1, 2019",silver stud,Earring,Silver,8,,58,58,Female,54.0,Regular,4.3
"Sunday, September 1, 2019",repiar,Custom Repairs,Generic,,,37.1,37.1,Female,40.0,Occasional,4.2
"Sunday, September 1, 2019",10k gold chain and charm,Chain and Charm,10k Gold,55,,185,185,Female,36.0,Regular,4.8
"Sunday, September 1, 2019",st st Chain,Chain,FJ,20,,127.2,127.2,Female,27.0,Occasional,4.6
"Sunday, September 1, 2019",layaway down,Watch,Branded,,40,,40,Female,47.0,Regular,3.3
"Sunday, September 1, 2019",chain and charm,Chain and Charm,FJ,19,90,,90,Male,52.0,Occasional,4.8
"Sunday, September 1, 2019",fj watch,Watch,FJ,10,60,,60,Male,23.0,Regular,4.7
"Sunday, September 1, 2019",14k gold charm,Charm,14K Gold,31.5,,70,70,Female,55.0,Rare,4.7
"Sunday, September 1, 2019",repiar,Custom Repairs,Generic,,20,,20,Others,43.0,Regular,4.6
"Sunday, September 1, 2019",silver hoops,Hoops,Silver,30,,159,159,Male,65.0,Occasional,3.5
"Monday, September 2, 2019",chain repiar,Custom Repairs,Generic,,25,,25,Female,38.0,Rare,4.9
"Monday, September 2, 2019",silver chain and charm,Chain and Charm,Silver,50,200,,200,Female,41.0,Occasional,4.7
"Monday, September 2, 2019",chain clean,Custom Repairs,Generic,,20,,20,Female,42.0,Regular,4.6
"Monday, September 2, 2019",link watch,Custom Repairs,Generic,,10,,10,Male,23.0,Occasional,4.3
"Monday, September 2, 2019",stud,Earring,Silver,10,,40,40,Female,64.0,Regular,4.4
"Monday, September 2, 2019",chain and charm,Chain and Charm,FJ,15,55,,55,Male,33.0,Regular,4.2
"Monday, September 2, 2019",stud x2,Earring,Silver,20,,80,80,Male,33.0,Regular,3.8
"Monday, September 2, 2019",stud,Earring,Silver,10,59,,59,Male,27.0,Occasional,4.7
"Tuesday, September 3, 2019",repiar,Custom Repairs,Generic,,10,,10,Female,41.0,Regular,4.1
"Wednesday, September 4, 2019",repiar,Custom Repairs,Custom,,10,,10,Others,22.0,Occasional,3.9
"Wednesday, September 4, 2019",10k gold chain and charm,Chain and Charm,10k Gold,146,,312.7,312.7,Male,35.0,Rare,4.3
"Thursday, September 5, 2019",watch battry,Custom Repairs,Generic,,,15,15,Female,52.0,Occasional,5.0
"Thursday, September 5, 2019",chain repiar,Custom Repairs,Generic,,15,,15,Male,23.0,Occasional,4.9
"Thursday, September 5, 2019",watch battry,Custom Repairs,Generic,,12,,12,Female,18.0,Rare,4.4
"Thursday, September 5, 2019",watch on lay away,Watch,Branded,149,20,,20,Male,69.0,Regular,4.5
"Thursday, September 5, 2019",fj chain and charm,Chain and Charm,FJ,10,,68.9,68.9,Female,50.0,Regular,4.4
"Friday, September 6, 2019",repiar,Custom Repairs,Generic,,20,,20,Others,35.0,Regular,5.0
"Saturday, September 7, 2019",watch battry,Custom Repairs,Generic,,,15,15,Female,27.0,Regular,3.9
"Saturday, September 7, 2019",silver chain,Chain,Silver,26,,106,106,Male,25.0,Regular,3.9
"Saturday, September 7, 2019",st st bracelet,Bracelet,FJ,12,,100.7,100.7,Male,20.0,Regular,4.5
"Saturday, September 7, 2019",repiar,Custom Repairs,Generic,,,26.5,26.5,Male,67.0,Rare,4.6
"Saturday, September 7, 2019",watch on layaway,Watch,FJ,12,25,,25,Male,67.0,Regular,3.4
"Saturday, September 7, 2019",14k stud,Earring,14K Gold,8,50,,50,Female,18.0,Occasional,3.5
"Saturday, September 7, 2019",repiar,Custom Repairs,Generic,,18,,18,Male,69.0,Rare,3.4
"Saturday, September 7, 2019",lawaway down,Watch,Branded,,20,,20,Male,60.0,Occasional,3.6
"Saturday, September 7, 2019",silver chain,Chain,Silver,18,,74.19,74.19,Female,48.0,Rare,4.6
"Saturday, September 7, 2019",st st chain,Chain,FJ,10,,52.99,52.99,Male,48.0,Occasional,4.2
"Saturday, September 7, 2019",repiar,Custom Repairs,Generic,,10,,10,Male,40.0,Rare,4.3
"Saturday, September 7, 2019",invicta watch,Watch,Branded,139,,263.94,263.94,Male,48.0,Regular,3.4
"Saturday, September 7, 2019",tungstung ring,Ring,FJ,10,,68.9,68.9,Female,39.0,Regular,4.5
"Saturday, September 7, 2019",silver stud,Earring,Silver,3,20,,20,Male,64.0,Regular,3.5
"Saturday, September 7, 2019",cuban chain fjr,Chain,FJR,64,,212,212,Male,61.0,Regular,4.9
"Saturday, September 7, 2019",repiar,Custom Repairs,Generic,,15,,15,Male,49.0,Regular,4.2
"Sunday, September 8, 2019",silver ring,Ring,Silver,20,147,,147,Others,33.0,Regular,4.0
"Sunday, September 8, 2019",fj chain and charm,Chain and Charm,FJ,15,25,20,45,Others,18.0,Regular,4.6
"Sunday, September 8, 2019",dog tag chain,Chain and Charm,FJ,10,58,,58,Female,56.0,Regular,4.5
"Sunday, September 8, 2019",watch repiar,Custom Repairs,Generic,,,5,5,Female,19.0,Occasional,4.6
"Sunday, September 8, 2019",chain and charm,Chain and Charm,FJ,20,148,,148,Male,56.0,Occasional,3.6
"Sunday, September 8, 2019",fj watch,Watch,FJ,10,,42.4,42.4,Others,41.0,Occasional,3.9
"Sunday, September 8, 2019",watch repiar,Custom Repairs,Generic,,10,,10,Female,48.0,Regular,3.8
"Monday, September 9, 2019",gold cain and charm,Chain and Charm,10k Gold,85,,164.3,164.3,Female,58.0,Regular,4.1
"Monday, September 9, 2019",gold chain,Chain,10k Gold,82.5,7,130,137,Male,22.0,Regular,4.6
"Monday, September 9, 2019",watch battry,Custom Repairs,Generic,,10,,10,Female,60.0,Rare,3.8
"Tuesday, September 10, 2019",cuban chain on layaway,Chain,FJR,75,20,,20,Others,49.0,Regular,4.9
"Tuesday, September 10, 2019",repiar,Custom Repairs,Generic,,5,,5,Female,28.0,Regular,4.4
"Wednesday, September 11, 2019",layaway pick up,Chain,10k Gold,,108,,108,Male,35.0,Occasional,4.8
"Wednesday, September 11, 2019",silver pendant,Pendant,Silver,10,,79.5,79.5,Male,33.0,Regular,4.5
"Wednesday, September 11, 2019",fj watch only,Watch,FJ,10,,45,45,Male,42.0,Regular,4.2
"Wednesday, September 11, 2019",FJR chain and charm,Chain and Charm,FJR,20,103,,103,Others,44.0,Occasional,3.8
"Wednesday, September 11, 2019",silver stud,Earring,Silver,2,21.2,,21.2,Male,27.0,Regular,3.7
"Wednesday, September 11, 2019",st st ring,Ring,Silver,3,,47.7,47.7,Male,50.0,Occasional,4.6
"Wednesday, September 11, 2019",lay away down,Watch,Branded,,20,,20,Male,65.0,Regular,3.7
"Thursday, September 12, 2019",layaway down,Watch,Branded,,20,,20,Male,19.0,Occasional,4.8
"Thursday, September 12, 2019",repiar,Custom Repairs,Generic,,5,,5,Female,30.0,Regular,3.6
"Thursday, September 12, 2019",silver chain,Chain,Silver,4,,50.1,50.1,Female,36.0,Occasional,5.0
"Thursday, September 12, 2019",fj grillz,Custom Fronts,FJ,4,,40,40,Male,55.0,Rare,4.9
"Saturday, September 14, 2019",10k gold charm,Charm,10k Gold,52,103,,103,Others,28.0,Occasional,5.0
"Saturday, September 14, 2019",repiar,Custom Repairs,Generic,,10,,10,Male,44.0,Regular,3.5
"Saturday, September 14, 2019",silver ring,Ring,Silver,15,60,,60,Male,19.0,Occasional,4.0
"Saturday, September 14, 2019",watch link,Custom Repairs,Generic,,,15,15,Male,26.0,Rare,4.4
"Saturday, September 14, 2019",pic dog tag,Custom Dog Tag,Custom,35,,90.1,90.1,Female,47.0,Regular,4.7
"Saturday, September 14, 2019",silver ring,Ring,Silver,23,,53,53,Female,27.0,Regular,3.5
"Saturday, September 14, 2019",silver charm,Charm,Silver,40,,95.39,95.39,Female,19.0,Occasional,3.9
"Saturday, September 14, 2019",silver chain and charm,Chain and Charm,Silver,30,,179.01,179.01,Male,47.0,Regular,4.7
"Saturday, September 14, 2019",fjr tennis chain,Chain,FJR,20,106,,106,Male,38.0,Occasional,4.0
"Saturday, September 14, 2019",repiar,Custom Repairs,Generic,,12,,12,Female,47.0,Regular,3.7
"Saturday, September 14, 2019",silver stud,Earring,Silver,3,22,,22,Male,33.0,Occasional,4.4
"Saturday, September 14, 2019",silver stud,Earring,Silver,4,,37.1,37.1,Female,61.0,Occasional,3.7
"Saturday, September 14, 2019",silver bangle,Bracelet,Silver,19,20,22,42,Female,50.0,Regular,3.8
"Saturday, September 14, 2019",10k gold chain x2,Chain,10k Gold,310,480,,480,Male,45.0,Regular,4.4
"Saturday, September 14, 2019",silver ring x2,Ring,Silver,40,,168.54,168.54,Male,67.0,Regular,4.1
"Saturday, September 14, 2019",silver earring,Earring,Silver,10,19,,19,Female,25.0,Rare,3.3
"Saturday, September 14, 2019",silver chain,Chain,Silver,50,,189.99,189.99,Female,42.0,Rare,3.6
"Saturday, September 14, 2019",bangel o lay away,Bracelet,Silver,42,20,,20,Female,33.0,Occasional,4.0
"Saturday, September 14, 2019",silver penent( purchase by kishor dai),Pendant,Silver,10,5,,5,Female,64.0,Regular,4.8
"Saturday, September 14, 2019",fj chain,Chain,FJ,,30,,30,Female,34.0,Regular,4.3
"Friday, September 13, 2019",silver chain and charm,Chain and Charm,Silver,54,,148.4,148.4,Female,40.0,Regular,4.6
"Friday, September 13, 2019",watch pick up,Watch,FJ,,59,,59,Male,57.0,Regular,3.5
"Friday, September 13, 2019",st st bracelet,Bracelet,FJ,8,,79.5,79.5,Male,56.0,Occasional,4.9
"Friday, September 13, 2019",fj watch,Watch,FJ,10,50,,50,Male,45.0,Occasional,4.2
"Sunday, September 15, 2019",gold chain and charm,Chain and Charm,10k Gold,202.5,,369.94,369.94,Others,27.0,Regular,4.0
"Sunday, September 15, 2019",14k stud,Earring,14K Gold,10,,79.5,79.5,Male,46.0,Regular,3.7
"Sunday, September 15, 2019",gold hoos,Hoops,10k Gold,42.5,,94.34,94.34,Male,29.0,Regular,3.9
"Sunday, September 15, 2019",silver stud,Earring,Silver,,,47.7,47.7,Female,49.0,Regular,4.6
"Monday, September 16, 2019",watch battry,Custom Repairs,Generic,,,15,15,Others,59.0,Regular,4.4
"Monday, September 16, 2019",watch battry,Custom Repairs,Generic,,,15,15,Male,21.0,Occasional,3.5
"Tuesday, September 17, 2019",tennis chain,Chain,FJR,20,148.4,,148.4,Female,25.0,Occasional,3.4
"Tuesday, September 17, 2019",silver pendant x2,Pendant,Silver,20,137.8,,137.8,Female,40.0,Regular,3.9
"Tuesday, September 17, 2019",fj watch,Watch,FJ,10,60,,60,Female,43.0,Regular,4.8
"Tuesday, September 17, 2019",silver pendant,Custom Piercing,Silver,15,61.9,,61.9,Female,41.0,Occasional,4.1
"Tuesday, September 17, 2019",repiar,Custom Piercing,Generic,,10,,10,Male,30.0,Regular,4.8
"Tuesday, September 17, 2019",925 chain and charm,Chain and Charm,Silver,35,,189.74,189.74,Male,29.0,Occasional,3.7
"Wednesday, September 18, 2019",silver hoop,Hoops,Silver,16,47.7,,47.7,Female,33.0,Regular,4.4
"Wednesday, September 18, 2019",silver stud,Earring,Silver,10,25,,25,Male,36.0,Rare,4.5
"Wednesday, September 18, 2019",silver chain and charm,Chain and Charm,Silver,16,,160,160,Male,32.0,Regular,3.9
"Wednesday, September 18, 2019",silver ring,Ring,Silver,20,,93.34,93.34,Female,51.0,Occasional,4.7
"Wednesday, September 18, 2019",silver chain and charm,Chain and Charm,Silver,20,,400.5,400.5,Female,56.0,Rare,4.5
"Wednesday, September 18, 2019",silver stud,Earring,Silver,10,,50,50,Male,46.0,Regular,4.1
"Thursday, September 19, 2019",10k gold chain and charm,Chain and Charm,10k Gold,63.6,,169.6,169.6,Male,58.0,Occasional,4.3
"Thursday, September 19, 2019",add money on lay away,Watch,Branded,,20,,20,Male,70.0,Regular,4.4
"Friday, September 20, 2019",repiar,Custom Repairs,Generic,,,10,10,Male,37.0,Occasional,4.4
"Friday, September 20, 2019",silver chain and charm,Chain and Charm,Silver,14.5,,55,55,Male,67.0,Regular,5.0
"Friday, September 20, 2019",st st chain only,Chain,FJ,4,,50,50,Male,64.0,Rare,3.7
"Friday, September 20, 2019",silver chain thick cuban,Chain,Silver,110,,275.6,275.6,Others,19.0,Regular,5.0
"Friday, September 20, 2019",repiar,Custom Repairs,Generic,,,12,12,Male,22.0,Regular,4.4
"Saturday, September 21, 2019",watch repiar,Custom Repairs,Generic,,,25,25,Male,37.0,Occasional,3.4
"Saturday, September 21, 2019",watch fj,Watch,Branded,10,,53,53,Female,48.0,Occasional,4.0
"Saturday, September 21, 2019",bracelet,Bracelet,FJ,10,,90.1,90.1,Male,60.0,Regular,3.7
"Saturday, September 21, 2019",watch repiar,Custom Repairs,Generic,,,35,35,Male,39.0,Rare,4.8
"Sunday, September 22, 2019",fj watch,Watch,FJ,10,80,,80,Female,19.0,Occasional,3.7
"Sunday, September 22, 2019",14k stud,Earring,10k Gold,7,,68.9,68.9,Male,43.0,Occasional,4.9
"Sunday, September 22, 2019",14k stud exchange,Earring,14K Gold,7,25,,25,Female,29.0,Regular,4.0
"Sunday, September 22, 2019",gold chain,Chain,10k Gold,92.5,,174.9,174.9,Male,23.0,Regular,4.5
"Sunday, September 22, 2019",fj watch,Watch,FJ,10,,73.14,73.14,Male,19.0,Occasional,3.7
"Monday, September 23, 2019",silver ancklet,Anklet,Silver,12,25,,25,Male,50.0,Occasional,3.9
"Monday, September 23, 2019",fjr chainexchange,Chain,FJR,,40,,40,Female,40.0,Occasional,4.0
"Monday, September 23, 2019",gold chainq,Chain,10k Gold,55,,168.54,168.54,Others,34.0,Regular,4.2
"Tuesday, September 24, 2019",silver chain and charm,Chain and Charm,Silver,30,120,,120,Female,35.0,Occasional,3.4
"Tuesday, September 24, 2019",silver chain,Chain,Silver,15,60,,60,Female,48.0,Regular,4.9
"Tuesday, September 24, 2019",fj charm,Charm,FJ,12,90,,90,Male,66.0,Occasional,4.4
"Tuesday, September 24, 2019",watch link,Custom Repairs,Generic,,5,,5,Male,45.0,Regular,4.8
"Wednesday, September 25, 2019",repiar,Custom Repairs,Generic,,50,,50,Male,69.0,Regular,4.8
"Wednesday, September 25, 2019",silver chain,Chain,Silver,5,,74.2,74.2,Male,65.0,Occasional,4.5
"Wednesday, September 25, 2019",silver/dia,Ring,Silver and Diamond,29,100,,100,Male,23.0,Regular,3.4
"Thursday, September 26, 2019",silver pic pendant,Chain and Charm,Silver,95,265,,265,Female,46.0,Regular,3.7
"Thursday, September 26, 2019",silver tennis chain,Chain,Silver,60,169,,169,Male,66.0,Occasional,3.8
"Thursday, September 26, 2019",silver charm bracelet,Bracelet,Silver,40,140,,140,Female,55.0,Occasional,3.7
"Thursday, September 26, 2019",silver chain only,Chain,Silver,10,,84.8,84.8,Male,40.0,Occasional,4.2
"Friday, September 27, 2019",14k gold charm on lay ae=way,Charm,14K Gold,34,20,,20,Female,26.0,Regular,4.6
"Friday, September 27, 2019",fj tennis chain,Chain,FJR,20,190,,190,Male,30.0,Regular,3.7
"Friday, September 27, 2019",silver hoops,Hoops,Silver,16,,84.8,84.8,Female,35.0,Rare,3.6
"Friday, September 27, 2019",6 fronts and 6 bottom,Custom Fronts,Custom,,,784.4,784.4,Male,62.0,Rare,4.8
"Saturday, September 28, 2019",invicta watch,Watch,Branded,149,,212,212,Female,62.0,Regular,4.2
"Saturday, September 28, 2019",st st band,Ring,FJ,3,,63.6,63.6,Female,19.0,Rare,4.6
"Saturday, September 28, 2019",layaway pick y,Earring,Silver,,,40,40,Female,26.0,Regular,3.5
"Saturday, September 28, 2019",charm on layaway,Chain,Silver,20,,20,20,Female,70.0,Rare,3.9
"Saturday, September 28, 2019",repiar,Custom Repairs,Silver,,10,,10,Female,39.0,Regular,4.3
"Saturday, September 28, 2019",1ok hoop on layaway,Hoops,10k Gold,,20,,20,Female,38.0,Regular,4.0
"Saturday, September 28, 2019",Silver ring x2,Ring,Silver,20,70,,70,Male,34.0,Regular,4.6
"Saturday, September 28, 2019",silver chain and bracelet,Chain,Silver,20,,159,159,Male,52.0,Regular,5.0
"Saturday, September 28, 2019",bracelet exchange,Bracelet,FJ,10,,63.6,63.6,Female,58.0,Regular,3.7
"Saturday, September 28, 2019",invicta wonens,Watch,Branded,50,106,,106,Male,34.0,Regular,3.6
"Saturday, September 28, 2019",fj chain,Chain,FJ,20,,169.6,169.6,Others,53.0,Rare,3.5
"Saturday, September 28, 2019",fjr cuban chain,Chain,FJR,70,,159,159,Male,70.0,Regular,4.1
"Sunday, September 29, 2019",silver chain,Chain,Silver,22.56,,72.08,72.08,Female,60.0,Regular,3.8
"Sunday, September 29, 2019",watch battery,Custom Repairs,Generic,,,50,50,Male,56.0,Regular,4.4
"Sunday, September 29, 2019",st st chain and charm,Chain and Charm,FJ,20,50,,50,Female,39.0,Regular,3.6
"Monday, September 30, 2019",watch exchange,Watch,Branded,,30,,30,Male,51.0,Regular,4.3
